UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,anomaly,anomaly_score
9356,L56535,L,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,1,0.09509031823097225
9357,L56536,L,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,1,0.05801464617666119
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,1,0.09205673686520771
9359,L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,1,0.12889939474398032
9360,M24219,M,298.1,308.7,1581,47.4,51,0,0,0,0,0,0,1,0.10426347044355688
9361,L56540,L,298.0,308.6,1532,42.6,54,0,0,0,0,0,0,1,0.12240690137047033
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,1,0.11236203698093744
9363,M24222,M,298.0,308.5,1682,33.0,58,0,0,0,0,0,0,1,0.10088086153642634
9364,L56543,L,297.9,308.5,1519,34.3,61,0,0,0,0,0,0,1,0.11593284889037192
9365,L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,1,0.09083289761563651
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,1,0.03891825479595834
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0,1,0.11720945577762126
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,1,0.12702545082351513
9369,L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,1,0.11690445238748942
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,1,0.11632651771871372
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,1,0.09157703626463154
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,1,0.05206838091596222
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,1,0.11830757473741688
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,1,0.11693671698894531
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,1,0.12190717549037072
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,1,0.05518644468388578
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,1,0.07197841372293956
9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,1,0.11976284163448603
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,1,0.05076129884677183
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,1,0.10129700318702722
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,1,0.10632839343427603
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,1,0.11349148940542642
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,1,0.09997945478445802
9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,1,0.10711211862560321
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,1,0.05979532681372268
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,1,0.007659155765420644
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,-1,-0.03833801779230184
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,1,0.0724922821265842
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,1,0.09091775188920609
9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,1,0.0036783869126011393
9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,1,0.09159523816115073
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,-1,-0.0330801979423353
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,1,0.09865467867221722
9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,1,0.11052972028990615
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,1,0.06974542695727204
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,1,0.11124347627266878
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,1,0.10066963868512002
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,1,0.07935509572679611
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,1,0.10898730637290105
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,1,0.11770912080304796
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,1,0.11243923914123599
9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,1,0.0643405069319648
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,1,0.0748965185325513
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,1,0.07505606269961718
9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,-1,-0.023973914400584828
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,1,0.09154156599234481
9407,M24266,M,297.7,308.1,2189,15.6,186,0,0,0,0,0,0,-1,-0.061800050296277775
9408,L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0,1,0.09841497852942105
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,1,0.10454556351769445
9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,1,0.08924206948166513
9411,M24270,M,298.0,308.5,1666,31.0,198,0,0,0,0,0,0,1,0.09781208453496648
9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,0,1,0.11642052115865154
9413,L56592,L,298.0,308.5,1702,26.7,203,0,0,0,0,0,0,1,0.07930416674355023
9414,L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,1,0.12628613746727707
9415,L56594,L,298.1,308.6,1354,53.9,207,1,0,0,0,1,0,1,0.08081088931489044
9416,M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0,1,0.11970346998140163
9417,M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0,1,0.11678469765927763
9418,H38831,H,298.1,308.4,1515,43.8,6,0,0,0,0,0,0,1,0.10840791157886326
9419,L56598,L,298.0,308.4,1432,46.2,11,0,0,0,0,0,0,1,0.11303754633721619
9420,L56599,L,298.0,308.4,1911,22.0,13,0,0,0,0,0,0,1,0.004009178034784733
9421,L56600,L,298.0,308.4,1472,42.0,15,0,0,0,0,0,0,1,0.12067603444890218
9422,M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0,1,0.08462254139532766
9423,L56602,L,298.1,308.5,1665,29.6,20,0,0,0,0,0,0,1,0.09143720518868664
9424,L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,1,0.09093112246306057
9425,M24284,M,298.0,308.5,1585,33.0,24,0,0,0,0,0,0,1,0.10456698805722969
9426,M24285,M,298.1,308.6,1415,46.3,27,0,0,0,0,0,0,1,0.11646527427874565
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,1,0.06745753480121153
9428,L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0,1,0.12125050884061633
9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0,1,0.055506908225062435
9430,L56609,L,298.2,308.8,1498,36.0,39,0,0,0,0,0,0,1,0.12079052845762173
9431,L56610,L,298.1,308.7,1671,28.8,41,0,0,0,0,0,0,1,0.08755676017252984
9432,L56611,L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,1,0.07262182650689042
9433,L56612,L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,1,0.1017822659602064
9434,M24293,M,298.0,308.7,1430,51.9,47,0,0,0,0,0,0,1,0.09685436041003864
9435,L56614,L,298.0,308.6,1626,33.3,50,0,0,0,0,0,0,1,0.10507882900491744
9436,L56615,L,298.0,308.7,1443,49.3,52,0,0,0,0,0,0,1,0.1102299812348344
9437,L56616,L,298.0,308.6,1481,42.5,54,0,0,0,0,0,0,1,0.12274590057710594
9438,M24297,M,298.1,308.7,1527,43.0,56,0,0,0,0,0,0,1,0.112959241734914
9439,M24298,M,298.1,308.7,1315,56.8,59,0,0,0,0,0,0,1,0.048617990332507466
9440,M24299,M,298.1,308.8,1433,48.2,62,0,0,0,0,0,0,1,0.11151662196763817
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0,1,0.08417997656294368
9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0,1,0.12030119787740567
9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0,1,0.10609022843116772
9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,1,0.08938510465347987
9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0,-1,-0.033969215168030864
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0,1,0.12274599754858068
9447,H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,1,0.08479909027230981
9448,M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0,1,0.07216187723213074
9449,L56628,L,298.2,309.0,1780,29.3,91,0,0,0,0,0,0,1,0.06484046192785464
9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,1,0.12097617624633633
9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,0,1,0.12210358692590101
9452,H38865,H,298.0,308.7,1536,39.6,99,0,0,0,0,0,0,1,0.1170962083929678
9453,M24312,M,298.0,308.7,1392,53.4,104,0,0,0,0,0,0,1,0.08775841840952392
9454,H38867,H,298.2,309.0,1360,56.8,107,0,0,0,0,0,0,1,0.08003744649194178
9455,L56634,L,298.4,309.2,1583,35.4,112,0,0,0,0,0,0,1,0.11938103231007435
9456,L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0,-1,-0.004547844327482897
9457,L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0,1,0.11241869933238519
9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0,1,0.08758268109592571
9459,L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,1,0.1238972025368914
9460,L56639,L,298.4,309.1,1579,36.1,123,0,0,0,0,0,0,1,0.116108944752922
9461,M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0,1,0.12356252076967866
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,1,0.12335401771233401
9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0,1,0.12359646154260084
9464,M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0,1,0.12756677598443372
9465,L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0,1,0.12959503171664838
9466,M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0,1,0.1318344496153967
9467,L56646,L,298.6,309.4,1471,48.0,141,0,0,0,0,0,0,1,0.12863497150696035
9468,L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0,1,0.0881696273632307
9469,L56648,L,298.6,309.4,1375,55.4,145,0,0,0,0,0,0,1,0.08864456199928972
9470,L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0,1,0.10527633418091209
9471,H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0,1,0.12910490205098446
9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0,1,0.06638772746840094
9473,M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0,1,0.11970183101828974
9474,L56653,L,298.7,309.5,1446,40.0,160,0,0,0,0,0,0,1,0.13794860223496413
9475,M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0,1,0.13099329118389202
9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0,1,0.13011780772166753
9477,M24336,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0,1,0.10656034019951627
9478,M24337,M,298.8,309.6,1693,33.3,170,0,0,0,0,0,0,1,0.10593298591361405
9479,L56658,L,298.8,309.6,1890,24.0,173,0,0,0,0,0,0,1,0.03194820971278056
9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0,1,0.12181469180885407
9481,M24340,M,298.9,309.6,1434,43.8,180,0,0,0,0,0,0,1,0.13413701815284068
9482,L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,1,0.11144526297632384
9483,H38896,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0,1,0.05939126426005026
9484,H38897,H,298.9,309.6,1546,35.3,190,0,0,0,0,0,0,1,0.13262901286397577
9485,L56664,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0,1,0.10903886761950582
9486,L56665,L,298.9,309.6,1589,34.2,197,0,0,0,0,0,0,1,0.12365583638083238
9487,M24346,M,298.9,309.6,1472,46.0,199,0,0,0,0,0,0,1,0.13012912663039733
9488,L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0,1,0.12514789747611832
9489,M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0,1,0.12793469187840406
9490,L56669,L,298.9,309.7,1407,41.9,207,0,0,0,0,0,0,1,0.12832149738037985
9491,M24350,M,299.0,309.7,1418,44.7,209,0,0,0,0,0,0,1,0.12307753211626954
9492,M24351,M,299.0,309.7,1489,40.7,212,0,0,0,0,0,0,1,0.12489177096174142
9493,L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,0,1,0.1193241446614795
9494,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0,1,0.08338288292681784
9495,L56674,L,299.2,309.9,1516,41.4,219,0,0,0,0,0,0,1,0.12193055813098369
9496,H38909,H,299.3,310.0,1373,44.8,221,0,0,0,0,0,0,1,0.11550604686326438
9497,M24356,M,299.2,310.0,1349,50.4,226,0,0,0,0,0,0,1,0.10294631632110973
9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0,1,0.1301309852309283
9499,H38912,H,299.2,310.1,1542,36.1,5,0,0,0,0,0,0,1,0.12587754984377186
9500,L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0,1,0.1279548545488472
9501,L56680,L,299.2,310.2,1697,30.6,12,0,0,0,0,0,0,1,0.09832370195825701
9502,L56681,L,299.3,310.3,1396,47.4,14,0,0,0,0,0,0,1,0.11822710309366496
9503,L56682,L,299.3,310.2,1495,49.2,16,0,0,0,0,0,0,1,0.11290668432280254
9504,M24363,M,299.2,310.3,1551,44.8,18,0,0,0,0,0,0,1,0.11861029503029824
9505,L56684,L,299.2,310.3,1440,47.0,21,0,0,0,0,0,0,1,0.12554332330901563
9506,L56685,L,299.2,310.3,1429,40.1,23,0,0,0,0,0,0,1,0.1290779536740968
9507,H38920,H,299.3,310.4,1548,41.6,25,0,0,0,0,0,0,1,0.12395600847797567
9508,L56687,L,299.3,310.5,1505,38.8,30,0,0,0,0,0,0,1,0.12476958709876701
9509,L56688,L,299.2,310.4,1611,36.4,32,0,0,0,0,0,0,1,0.11679687066125521
9510,M24369,M,299.2,310.4,1502,39.8,34,0,0,0,0,0,0,1,0.12647823418413828
9511,M24370,M,299.2,310.4,1504,43.3,37,0,0,0,0,0,0,1,0.1250204017470436
9512,L56691,L,299.1,310.3,1449,40.7,40,0,0,0,0,0,0,1,0.12970688758119925
9513,L56692,L,299.0,310.2,1575,37.8,42,0,0,0,0,0,0,1,0.12747479843231885
9514,M24373,M,299.0,310.2,1598,33.4,44,0,0,0,0,0,0,1,0.1136973781021593
9515,L56694,L,299.0,310.1,1416,45.9,47,0,0,0,0,0,0,1,0.12091797351022565
9516,L56695,L,299.0,310.2,1682,28.8,49,0,0,0,0,0,0,1,0.09185334354136238
9517,L56696,L,298.9,310.1,1341,54.5,51,0,0,0,0,0,0,1,0.08908630331782852
9518,L56697,L,298.9,310.1,1523,39.1,53,0,0,0,0,0,0,1,0.1324145784326609
9519,L56698,L,299.0,310.1,1580,41.9,55,0,0,0,0,0,0,1,0.12008570404836721
9520,L56699,L,299.0,310.1,1531,36.0,57,0,0,0,0,0,0,1,0.12666614121560427
9521,L56700,L,299.0,310.1,1375,48.9,59,0,0,0,0,0,0,1,0.11770052619882632
9522,M24381,M,298.9,310.1,1484,40.4,61,0,0,0,0,0,0,1,0.13439566402670583
9523,M24382,M,299.0,310.2,1657,32.3,64,0,0,0,0,0,0,1,0.1066385109468842
9524,L56703,L,299.0,310.2,1494,40.6,67,0,0,0,0,0,0,1,0.13003726879863636
9525,H38938,H,299.0,310.3,1658,27.6,69,0,0,0,0,0,0,1,0.08831074492751845
9526,L56705,L,299.1,310.3,1411,42.1,74,0,0,0,0,0,0,1,0.12386967946251448
9527,M24386,M,299.2,310.4,1395,55.4,76,0,0,0,0,0,0,1,0.08583017021330647
9528,L56707,L,299.1,310.4,1550,43.9,79,0,0,0,0,0,0,1,0.11754710894697912
9529,M24388,M,299.1,310.3,1233,59.0,81,0,0,0,0,0,0,1,0.020551240927572434
9530,L56709,L,299.1,310.3,1459,46.7,84,0,0,0,0,0,0,1,0.1241901563701619
9531,H38944,H,299.1,310.4,1405,53.6,86,0,0,0,0,0,0,1,0.10011948403751242
9532,L56711,L,299.2,310.5,1458,44.1,91,0,0,0,0,0,0,1,0.12454596794291106
9533,L56712,L,299.2,310.5,1384,48.7,93,0,0,0,0,0,0,1,0.11343539607030345
9534,L56713,L,299.2,310.5,1705,29.5,95,0,0,0,0,0,0,1,0.08829015011947611
9535,L56714,L,299.3,310.6,1443,45.7,97,0,0,0,0,0,0,1,0.12345947818106406
9536,M24395,M,299.3,310.6,1609,31.4,99,0,0,0,0,0,0,1,0.0983088176724673
9537,L56716,L,299.3,310.5,1818,26.0,102,0,0,0,0,0,0,1,0.04948066287143993
9538,M24397,M,299.3,310.6,1457,42.1,104,0,0,0,0,0,0,1,0.1270423896464971
9539,L56718,L,299.3,310.6,1480,45.1,107,0,0,0,0,0,0,1,0.12477795083300747
9540,L56719,L,299.4,310.8,1424,47.7,109,0,0,0,0,0,0,1,0.11323636825960531
9541,M24400,M,299.4,310.8,1628,40.2,111,0,0,0,0,0,0,1,0.09775674869103773
9542,M24401,M,299.5,310.8,1754,31.3,114,0,0,0,0,0,0,1,0.07322019097747112
9543,L56722,L,299.6,310.9,1716,28.5,117,0,0,0,0,0,0,1,0.07539971629419895
9544,M24403,M,299.5,310.9,1378,48.7,119,0,0,0,0,0,0,1,0.1038200690912775
9545,L56724,L,299.6,311.0,1708,31.0,122,0,0,0,0,0,0,1,0.07824427114708454
9546,L56725,L,299.6,311.0,1430,38.3,124,0,0,0,0,0,0,1,0.10817122856705197
9547,M24406,M,299.7,311.2,1560,43.9,126,0,0,0,0,0,0,1,0.1016336283124718
9548,L56727,L,299.6,311.1,1679,30.7,129,0,0,0,0,0,0,1,0.0840195317059591
9549,L56728,L,299.6,311.1,1521,37.2,131,0,0,0,0,0,0,1,0.11052428604741749
9550,M24409,M,299.6,311.1,1649,33.8,133,0,0,0,0,0,0,1,0.08570870935705222
9551,M24410,M,299.5,311.0,1451,43.3,136,0,0,0,0,0,0,1,0.11519192927221489
9552,L56731,L,299.4,310.8,1391,48.9,139,0,0,0,0,0,0,1,0.10533263225280287
9553,M24412,M,299.3,310.8,1523,40.9,141,0,0,0,0,0,0,1,0.11588772564725625
9554,L56733,L,299.3,310.7,1495,39.2,144,0,0,0,0,0,0,1,0.12300577523210798
9555,M24414,M,299.3,310.7,1440,45.5,146,0,0,0,0,0,0,1,0.12158775923983506
9556,H38969,H,299.4,310.8,1585,31.4,149,0,0,0,0,0,0,1,0.10135917659834437
9557,L56736,L,299.5,310.8,1374,48.3,154,0,0,0,0,0,0,1,0.10586348181789235
9558,M24417,M,299.5,310.8,1507,40.2,156,0,0,0,0,0,0,1,0.11907646317118814
9559,M24418,M,299.5,310.9,1577,34.6,159,0,0,0,0,0,0,1,0.10488936967273577
9560,L56739,L,299.5,310.9,1496,38.5,162,0,0,0,0,0,0,1,0.11730553437264091
9561,L56740,L,299.6,310.9,1487,42.5,164,0,0,0,0,0,0,1,0.1173005875094949
9562,L56741,L,299.6,310.9,1853,26.3,166,0,0,0,0,0,0,1,0.02708160027659534
9563,M24422,M,299.7,311.0,1435,50.1,168,0,0,0,0,0,0,1,0.09863045867115228
9564,M24423,M,299.8,311.1,1763,25.5,171,0,0,0,0,0,0,1,0.040381857995665404
9565,L56744,L,299.8,311.1,1820,24.9,174,0,0,0,0,0,0,1,0.03359409431866134
9566,M24425,M,299.8,311.1,1498,38.1,176,0,0,0,0,0,0,1,0.11273770538900096
9567,L56746,L,299.8,311.1,1603,35.1,179,0,0,0,0,0,0,1,0.09804674981337658
9568,L56747,L,299.8,311.1,1412,42.5,181,0,0,0,0,0,0,1,0.11176454401892166
9569,L56748,L,299.8,311.1,1588,38.0,183,0,0,0,0,0,0,1,0.10235720819330119
9570,M24429,M,299.8,311.0,1948,20.0,185,0,0,0,0,0,0,-1,-0.004436583409172967
9571,L56750,L,299.7,310.9,1384,48.2,188,0,0,0,0,0,0,1,0.10545358490151435
9572,L56751,L,299.7,310.8,1589,36.0,190,0,0,0,0,0,0,1,0.10597797620051613
9573,M24432,M,299.7,310.8,1405,47.6,192,0,0,0,0,0,0,1,0.10758884240467387
9574,L56753,L,299.7,310.9,1491,40.1,195,0,0,0,0,0,0,1,0.11813211528353135
9575,H38988,H,299.7,310.8,1418,46.6,197,0,0,0,0,0,0,1,0.10806792328824572
9576,M24435,M,299.6,310.8,1603,35.4,202,0,0,0,0,0,0,1,0.10490079802545793
9577,L56756,L,299.6,310.7,1922,23.3,205,1,1,0,0,0,0,1,0.016457123140962926
9578,M24437,M,299.5,310.7,1364,49.5,0,0,0,0,0,0,0,1,0.10378938884777766
9579,L56758,L,299.4,310.7,1551,41.2,3,0,0,0,0,0,0,1,0.12127498271365844
9580,L56759,L,299.5,310.7,1589,33.5,5,0,0,0,0,0,0,1,0.10522333312939741
9581,M24440,M,299.5,310.7,1423,56.5,7,0,0,0,0,0,0,1,0.0760181823611672
9582,L56761,L,299.4,310.6,1418,53.1,10,0,0,0,0,0,0,1,0.09242770434863956
9583,M24442,M,299.3,310.5,1404,47.5,12,0,0,0,0,0,0,1,0.1168099858564034
9584,L56763,L,299.3,310.5,1281,59.8,15,0,0,0,0,0,0,1,0.02580633785279307
9585,L56764,L,299.3,310.5,1529,41.3,17,0,0,0,0,0,0,1,0.12403443521909924
9586,M24445,M,299.3,310.5,1563,42.1,19,0,0,0,0,0,0,1,0.11893777553949125
9587,L56766,L,299.4,310.6,1348,54.5,22,0,0,0,0,0,0,1,0.0821241513379366
9588,M24447,M,299.3,310.5,1462,40.5,24,0,0,0,0,0,0,1,0.12516782210433236
9589,H39002,H,299.3,310.4,1510,45.5,27,0,0,0,0,0,0,1,0.12520455803284214
9590,L56769,L,299.2,310.4,1472,43.3,32,0,0,0,0,0,0,1,0.13096740243357274
9591,M24450,M,299.2,310.4,1325,52.0,34,0,0,0,0,0,0,1,0.09727369656770407
9592,L56771,L,299.2,310.4,1570,37.3,37,0,0,0,0,0,0,1,0.12898108058292895
9593,L56772,L,299.2,310.4,1379,46.8,39,0,0,0,0,0,0,1,0.11587710115015626
9594,L56773,L,299.1,310.2,1352,52.8,41,0,0,0,0,0,0,1,0.102454224735742
9595,L56774,L,299.1,310.3,1727,28.7,43,0,0,0,0,0,0,1,0.0847300845259838
9596,H39009,H,299.0,310.1,1432,50.0,45,0,0,0,0,0,0,1,0.11689437994732821
9597,L56776,L,298.9,310.1,1466,43.4,50,0,0,0,0,0,0,1,0.13339271505141087
9598,L56777,L,298.9,310.1,1510,38.0,52,0,0,0,0,0,0,1,0.13597587905267916
9599,L56778,L,299.0,310.2,1490,41.1,54,0,0,0,0,0,0,1,0.1344017239602378
9600,L56779,L,299.0,310.1,1463,37.4,56,0,0,0,0,0,0,1,0.127703400527043
9601,M24460,M,298.9,310.0,1561,45.3,58,0,0,0,0,0,0,1,0.1251395931383696
9602,L56781,L,298.9,310.1,2109,18.0,61,0,0,0,0,0,0,-1,-0.0047824742219724214
9603,L56782,L,298.9,310.2,1705,32.5,63,0,0,0,0,0,0,1,0.10626377874704884
9604,M24463,M,298.9,310.1,1549,40.2,65,0,0,0,0,0,0,1,0.13013857185233868
9605,H39018,H,299.0,310.2,1637,38.0,68,0,0,0,0,0,0,1,0.10992791262184387
9606,M24465,M,298.9,310.1,1484,37.9,73,0,0,0,0,0,0,1,0.13458040591218728
9607,L56786,L,298.9,310.1,1401,44.4,76,0,0,0,0,0,0,1,0.12682264012583983
9608,L56787,L,298.9,310.1,1571,36.8,78,0,0,0,0,0,0,1,0.13582430783999916
9609,M24468,M,298.9,310.1,1513,41.5,80,0,0,0,0,0,0,1,0.1317127648837645
9610,L56789,L,299.0,310.1,1470,40.3,83,0,0,0,0,0,0,1,0.13224458539388056
9611,L56790,L,299.0,310.1,1505,41.3,85,0,0,0,0,0,0,1,0.13110578513082394
9612,L56791,L,299.0,310.2,1432,42.2,87,0,0,0,0,0,0,1,0.13252310061459338
9613,M24472,M,299.0,310.2,1625,31.8,89,0,0,0,0,0,0,1,0.10897856162956643
9614,L56793,L,299.0,310.2,1377,62.5,92,1,0,0,1,0,0,1,0.05529250671365005
9615,M24474,M,299.1,310.3,1441,43.9,94,0,0,0,0,0,0,1,0.12688427923160656
9616,M24475,M,299.0,310.2,1564,39.9,97,0,0,0,0,0,0,1,0.12619894720093427
9617,L56796,L,298.9,310.1,1580,37.3,100,0,0,0,0,0,0,1,0.13049503659965783
9618,L56797,L,299.0,310.2,1516,35.3,102,0,0,0,0,0,0,1,0.12583347349266216
9619,L56798,L,299.0,310.1,1447,42.8,104,0,0,0,0,0,0,1,0.1328688499165918
9620,M24479,M,298.9,310.0,1323,52.9,106,0,0,0,0,0,0,1,0.09209695865241935
9621,L56800,L,298.9,310.0,1470,45.9,109,0,0,0,0,0,0,1,0.12919970058131158
9622,M24481,M,299.0,310.0,2049,19.5,111,0,0,0,0,0,0,-1,-0.007220878417830479
9623,L56802,L,298.9,310.0,1794,27.2,114,0,0,0,0,0,0,1,0.06313066556605507
9624,L56803,L,298.9,310.1,1356,47.8,116,0,0,0,0,0,0,1,0.11551026082529897
9625,H39038,H,299.0,310.1,1555,38.6,118,0,0,0,0,0,0,1,0.12543770713175567
9626,M24485,M,299.0,310.1,1487,47.5,123,0,0,0,0,0,0,1,0.1206777229678529
9627,M24486,M,299.0,310.0,1341,58.9,126,0,0,0,0,0,0,1,0.06460259884498087
9628,M24487,M,298.9,310.0,1487,36.6,129,0,0,0,0,0,0,1,0.13221683371795945
9629,H39042,H,299.0,310.0,1569,34.3,132,0,0,0,0,0,0,1,0.12302286279808405
9630,H39043,H,299.0,310.1,2053,19.7,137,0,0,0,0,0,0,-1,-0.003968784473048492
9631,L56810,L,299.0,310.1,1583,35.8,142,0,0,0,0,0,0,1,0.1206893993990506
9632,L56811,L,299.0,310.0,1672,33.2,144,0,0,0,0,0,0,1,0.09941459742147529
9633,M24492,M,299.0,310.0,1337,57.4,146,0,0,0,0,0,0,1,0.07089897691578717
9634,H39047,H,299.1,310.1,1421,41.2,149,0,0,0,0,0,0,1,0.13135470912510772
9635,L56814,L,299.1,310.2,1425,52.7,154,0,0,0,0,0,0,1,0.10668689454122715
9636,L56815,L,299.2,310.2,1609,33.2,156,0,0,0,0,0,0,1,0.11097300525945908
9637,L56816,L,299.2,310.3,1507,41.3,158,0,0,0,0,0,0,1,0.1314578116848974
9638,L56817,L,299.2,310.3,1463,38.9,160,0,0,0,0,0,0,1,0.12635333342513166
